company,category,date
(주)뤼튼테크놀로지스,앱개발,25/12/05
(주)뤼튼테크놀로지스,React,25/12/05
(주)뤼튼테크놀로지스,React-Native,25/12/05
(주)뤼튼테크놀로지스,ReactJS,25/12/05
(주)뤼튼테크놀로지스,앱디자인,25/12/05
웰트(주),앱개발,25/11/29
웰트(주),화학,25/11/29
(주)티니어,앱기획,25/12/08
(주)티니어,웹기획,25/12/08
(주)티니어,서비스기획,25/12/08
(주)티니어,기획,25/12/08
(주)티니어,PM(프로젝트매니저),25/12/08
(주)데브캣,게임개발,25/11/10
(주)데브캣,C#,25/11/10
(주)데브캣,C++,25/11/10
(주)데브캣,Unity,25/11/10
(주)데브캣,서버,25/11/10
(주)디더블유아이,앱개발,25/10/30
(주)디더블유아이,IoT,25/10/30
(주)디더블유아이,AI(인공지능),25/10/30
(주)디더블유아이,Windows,25/10/30
(주)디더블유아이,Android,25/10/30
(주)바디프랜드,백엔드/서버개발,25/11/21
(주)바디프랜드,앱개발,25/11/21
(주)바디프랜드,웹개발,25/11/21
(주)바디프랜드,프론트엔드,25/11/21
(주)바디프랜드,머신러닝,25/11/21
에이투텍,앱개발,25/11/19
에이투텍,웹개발,25/11/19
에이투텍,SI·시스템통합,25/11/19
(주)데브캣,게임개발,25/11/10
(주)데브캣,머신러닝,25/11/10
(주)데브캣,C#,25/11/10
(주)데브캣,Javascript,25/11/10
(주)데브캣,Python,25/11/10
(주)한패스인터내셔널,서비스기획,25/11/10
(주)한패스인터내셔널,온라인마케팅,25/11/10
(주)한패스인터내셔널,마케팅,25/11/10
(주)한패스인터내셔널,사무보조,25/11/10
(주)한패스인터내셔널,영업마케팅,25/11/10
(주)모빌리티네트웍스,앱개발,25/11/16
(주)모빌리티네트웍스,Android,25/11/16
(주)모빌리티네트웍스,iOS,25/11/16
(주)모빌리티네트웍스,자동차매장,25/11/16
(주)게임덱스,게임개발,25/10/23
(주)게임덱스,QA/테스터,25/10/23
(주)게임덱스,게임,25/10/23
(주)이스트게임즈,게임개발,25/10/24
(주)이스트게임즈,백엔드/서버개발,25/10/24
(주)이스트게임즈,앱개발,25/10/24
(주)이스트게임즈,웹개발,25/10/24
(주)이스트게임즈,C#,25/10/24
주식회사 모딩,앱개발,25/12/03
주식회사 모딩,Android,25/12/03
주식회사 모딩,Flutter,25/12/03
주식회사 모딩,iOS,25/12/03
주식회사 모딩,Kotlin,25/12/03
덕우전자(주),공정엔지니어,25/11/27
덕우전자(주),도장/도금/도색,25/11/27
덕우전자(주),프레스금형,25/11/27
덕우전자(주),프레스,25/11/27
덕우전자(주),공정관리,25/11/27
(주)블루솜,게임기획,25/12/09
(주)블루솜,상품기획,25/12/09
(주)블루솜,레벨디자인,25/12/09
(주)블루솜,게임개발,25/12/09
(주)시선에이아이,앱개발,25/11/26
(주)시선에이아이,Android,25/11/26
(주)시선에이아이,iOS,25/11/26
(주)시선에이아이,소프트웨어개발,25/11/26
모바일뱅크,사무보조,25/11/11
모바일뱅크,뱅킹·빌링,25/11/11
토스모바일(주),영업지원,25/11/28
토스모바일(주),통신,25/11/28
(주)트러스테이,QA/테스터,25/11/17
(주)트러스테이,SQA,25/11/17
(주)트러스테이,소프트웨어개발,25/11/17
(주)비앤에스모바일,상담원,25/11/21
(주)비앤에스모바일,CS,25/11/21
(주)비앤에스모바일,전화상담,25/11/21
(주)비앤에스모바일,채팅상담,25/11/21
(주)비앤에스모바일,IT·통신기기판매,25/11/21
엔에이치엔(주),앱개발,25/10/23
엔에이치엔(주),Android,25/10/23
엔에이치엔(주),소프트웨어개발,25/10/23
(주)컬리,앱개발,25/11/10
(주)컬리,유통업,25/11/10
(주)모카커뮤니케이션즈,영업관리,25/11/13
(주)모카커뮤니케이션즈,영업지원,25/11/13
(주)모카커뮤니케이션즈,영업MD,25/11/13
(주)모카커뮤니케이션즈,B2B,25/11/13
(주)모카커뮤니케이션즈,B2C,25/11/13
(주)포인트모바일,설계엔지니어,25/11/26
(주)포인트모바일,공정설계,25/11/26
(주)포인트모바일,제품설계,25/11/26
(주)포인트모바일,구조해석/설계,25/11/26
(주)포인트모바일,금형설계,25/11/26
(주)호스트365,백엔드/서버개발,25/11/25
(주)호스트365,앱개발,25/11/25
(주)호스트365,웹개발,25/11/25
(주)호스트365,웹마스터,25/11/25
(주)호스트365,퍼블리셔,25/11/25
(주)에스와이에스리테일서신점,매장관리,25/11/21
(주)에스와이에스리테일서신점,판매직,25/11/21
(주)에스와이에스리테일서신점,가전판매,25/11/21
(주)에스와이에스리테일서신점,지점관리자,25/11/21
(주)에스와이에스리테일서신점,IT·통신기기판매,25/11/21
(주)에스와이에스리테일,핸드폰판매,25/11/21
(주)에스와이에스리테일,로드샵,25/11/21
(주)제이스퓨처,모바일마케팅,25/12/05
(주)제이스퓨처,온라인마케팅,25/12/05
(주)제이스퓨처,마케팅,25/12/05
(주)제이스퓨처,마케팅기획,25/12/05
(주)제이스퓨처,디지털마케팅,25/12/05
(주)엠쓰리모바일,전산회계,25/12/08
(주)엠쓰리모바일,IR/공시,25/12/08
(주)엠쓰리모바일,더존,25/12/08
(주)엠쓰리모바일,관리회계,25/12/08
(주)엠쓰리모바일,기업회계,25/12/08
(주)션앤파트너스,백엔드/서버개발,25/12/08
(주)션앤파트너스,앱개발,25/12/08
(주)션앤파트너스,프론트엔드,25/12/08
(주)션앤파트너스,블록체인,25/12/08
(주)션앤파트너스,VoIP,25/12/08
(주)제일씨앤씨,사무직,25/12/08
(주)제일씨앤씨,사무보조,25/12/08
(주)제일씨앤씨,전산총무,25/12/08
(주)제일씨앤씨,인터넷설치,25/12/08
(주)제일씨앤씨,고객관리,25/12/08
(주)사람인에이치에스,온라인마케팅,25/12/10
(주)사람인에이치에스,마케팅,25/12/10
(주)사람인에이치에스,마케팅기획,25/12/10
(주)사람인에이치에스,브랜드마케팅,25/12/10
(주)사람인에이치에스,바이럴마케팅,25/12/10
(주)엠씨넥스,광학설계,25/12/08
(주)엠씨넥스,광학/렌즈,25/12/08
(주)엠씨넥스,카메라모듈,25/12/08
(주)엠씨넥스,LENS,25/12/08
(주)엠씨넥스,Flare,25/12/08
(주)두이산업,품질관리,25/12/09
(주)두이산업,기타제조업,25/12/09
(주)레트리카,앱개발,25/12/08
(주)레트리카,프론트엔드,25/12/08
(주)레트리카,개발PM,25/12/08
(주)레트리카,소프트웨어개발,25/12/08
(주)큐로드,모바일디자인,25/12/09
(주)큐로드,웹디자인,25/12/09
(주)큐로드,디지털디자인,25/12/09
(주)큐로드,그래픽디자인,25/12/09
(주)큐로드,광고디자인,25/12/09
(주)케이앤웍스,콘텐츠마케팅,25/11/26
(주)케이앤웍스,SNS마케팅,25/11/26
(주)케이앤웍스,보안컨설팅,25/11/26
(주)케이앤웍스,사이트관리,25/11/26
(주)케이앤웍스,콘텐츠관리,25/11/26
(주)케이엘피,앱개발,25/12/08
(주)케이엘피,Android,25/12/08
(주)케이엘피,Flutter,25/12/08
(주)케이엘피,iOS,25/12/08
(주)케이엘피,React,25/12/08
커리어셀파,공인회계사,25/12/07
커리어셀파,회계사,25/12/07
커리어셀파,CFO,25/12/07
커리어셀파,KICPA,25/12/07
커리어셀파,관리회계,25/12/07
바이런베이,백엔드/서버개발,25/12/04
바이런베이,앱개발,25/12/04
바이런베이,웹개발,25/12/04
바이런베이,웹마스터,25/12/04
바이런베이,퍼블리셔,25/12/04
예진(주),앱개발,25/12/08
예진(주),음성인식,25/12/08
예진(주),챗봇,25/12/08
예진(주),Android,25/12/08
예진(주),AWS,25/12/08
미디어라운드,웹기획,25/11/25
미디어라운드,서비스기획,25/11/25
미디어라운드,개발PM,25/11/25
미디어라운드,소프트웨어개발,25/11/25
㈜폴리큐브,앱기획,25/12/10
㈜폴리큐브,웹기획,25/12/10
㈜폴리큐브,서비스기획,25/12/10
㈜폴리큐브,콘텐츠마케팅,25/12/10
㈜폴리큐브,콘텐츠기획,25/12/10
㈜씨에스리더,내방객응대,25/12/02
㈜씨에스리더,사무보조,25/12/02
㈜씨에스리더,자료조사,25/12/02
㈜씨에스리더,자산관리,25/12/02
㈜씨에스리더,전산총무,25/12/02
(주)필상,앱개발,25/12/01
(주)필상,소프트웨어개발,25/12/01
(주)제이스퓨처,앱기획,25/12/05
(주)제이스퓨처,웹기획,25/12/05
(주)제이스퓨처,서비스기획,25/12/05
(주)제이스퓨처,PM(프로젝트매니저),25/12/05
(주)제이스퓨처,UI/UX,25/12/05
(주)백그라운드,구매관리,25/12/08
(주)백그라운드,물류관리,25/12/08
(주)백그라운드,자재관리,25/12/08
(주)백그라운드,재고관리,25/12/08
(주)백그라운드,구매기획,25/12/08
모달리(주),앱개발,25/12/02
모달리(주),소프트웨어개발,25/12/02
mycase,시각디자인,25/12/08
mycase,PhotoShop,25/12/08
mycase,로고디자인,25/12/08
mycase,일러스트레이터,25/12/08
mycase,상세페이지,25/12/08
(주)아이디팜컴퍼니,게임기획,25/12/02
(주)아이디팜컴퍼니,게임포털,25/12/02
(주)더프롬,웹기획,25/11/12
(주)더프롬,서비스기획,25/11/12
(주)더프롬,UI/UX,25/11/12
(주)더프롬,브랜드기획,25/11/12
(주)더프롬,웹에이전시,25/11/12
(주)두이산업,설비OP,25/12/09
(주)두이산업,기타제조업,25/12/09
(주)유니에스,보험설계사,25/11/28
(주)유니에스,손해사정사,25/11/28
(주)유니에스,금융사무,25/11/28
(주)유니에스,보험상담,25/11/28
(주)유니에스,보험심사,25/11/28
(주)씨아이템프러리,앱기획,25/11/28
(주)씨아이템프러리,영업,25/11/28
(주)씨아이템프러리,기술지원,25/11/28
(주)씨아이템프러리,백엔드/서버개발,25/11/28
(주)씨아이템프러리,앱개발,25/11/28
(주)마스터웨이,프론트엔드,25/12/03
(주)마스터웨이,소프트웨어개발,25/12/03
(주)게임온,앱기획,25/12/01
(주)게임온,기획,25/12/01
(주)게임온,게임기획,25/12/01
(주)게임온,모바일,25/12/01
(주)게임온,모바일게임,25/12/01
(주)젠틀매니악,HR컨설팅,25/11/24
(주)젠틀매니악,HRM,25/11/24
(주)젠틀매니악,면접/인터뷰,25/11/24
(주)젠틀매니악,복리후생,25/11/24
(주)젠틀매니악,온보딩,25/11/24
(주)에프앤가이드,웹개발,25/11/27
(주)에프앤가이드,소프트웨어개발,25/11/27
(주)에이스네트웍,사무직,25/12/03
(주)에이스네트웍,사무보조,25/12/03
(주)에이스네트웍,전화응대,25/12/03
(주)에이스네트웍,네트워크영업,25/12/03
(주)에이스네트웍,상담원,25/12/03
(주)스카우트플랜,앱기획,25/12/08
(주)스카우트플랜,웹기획,25/12/08
(주)스카우트플랜,UI/UX,25/12/08
(주)스카우트플랜,UI/UX디자인,25/12/08
(주)스카우트플랜,앱개발,25/12/08
(주)모듈링크,앱개발,25/11/28
(주)모듈링크,블루투스,25/11/28
(주)모듈링크,아이폰,25/11/28
(주)모듈링크,안드로이드,25/11/28
(주)모듈링크,모바일APP,25/11/28
(주)로보티즈,H/W,25/11/19
(주)로보티즈,로봇엔지니어,25/11/19
(주)로보티즈,로봇설계,25/11/19
(주)로보티즈,기계설계,25/11/19
(주)로보티즈,기구설계,25/11/19
(주)씨에스리더,매장관리,25/11/24
(주)씨에스리더,문서작성,25/11/24
(주)씨에스리더,사무보조,25/11/24
(주)씨에스리더,서류관리,25/11/24
(주)씨에스리더,경영지원,25/11/24
지그키,앱개발,25/11/28
지그키,쇼핑몰,25/11/28
(주)브릿지엠,사무직,25/12/02
(주)브릿지엠,영업지원,25/12/02
(주)브릿지엠,거래처관리,25/12/02
(주)브릿지엠,CS,25/12/02
(주)브릿지엠,모바일,25/12/02
(주)드림플레이게임즈,중국어,25/11/11
(주)드림플레이게임즈,게임기획·마케팅,25/11/11
(주)드림플레이게임즈,게임운영,25/11/11
(주)드림플레이게임즈,게임,25/11/11
(주)드림플레이게임즈,GM·CS,25/11/11
(주)피플벤처스,앱기획,25/11/11
(주)피플벤처스,웹기획,25/11/11
(주)피플벤처스,서비스기획,25/11/11
(주)피플벤처스,UI/UX,25/11/11
(주)피플벤처스,스토리보드,25/11/11
파인테크소프트 주식회사,앱기획,25/12/02
파인테크소프트 주식회사,웹기획,25/12/02
파인테크소프트 주식회사,서비스기획,25/12/02
파인테크소프트 주식회사,오픈마켓,25/12/02
(주)수인,핸드폰판매,25/12/09
(주)수인,통신기기판매,25/12/09
(주)수인,상담원,25/12/09
(주)수인,CS,25/12/09
(주)수인,IT·통신기기판매,25/12/09
덕우전자(주),프레스금형,25/11/28
덕우전자(주),프레스,25/11/28
덕우전자(주),제조업 회사본사,25/11/28
(주)포인트모바일,기술지원,25/11/12
(주)포인트모바일,앱개발,25/11/12
(주)포인트모바일,웹마스터,25/11/12
(주)포인트모바일,QA/테스터,25/11/12
(주)포인트모바일,SE(시스템엔지니어),25/11/12
(주)엔에스쇼핑,영업MD,25/12/03
(주)엔에스쇼핑,홈쇼핑,25/12/03
엠엔비(주),모바일마케팅,25/12/05
엠엔비(주),온라인마케팅,25/12/05
엠엔비(주),마케팅,25/12/05
엠엔비(주),마케팅기획,25/12/05
엠엔비(주),디지털마케팅,25/12/05
엘리트모바일,핸드폰판매,25/12/09
엘리트모바일,통신기기판매,25/12/09
엘리트모바일,IT·통신기기판매,25/12/09
(주)필드로,S/W,25/11/21
(주)필드로,로봇엔지니어,25/11/21
(주)필드로,연구원,25/11/21
(주)필드로,기타제조업,25/11/21
㈜씨에스리더,내방객응대,25/12/10
㈜씨에스리더,사무보조,25/12/10
㈜씨에스리더,자료조사,25/12/10
㈜씨에스리더,자산관리,25/12/10
㈜씨에스리더,전산총무,25/12/10
먼데이오프 주식회사,게임개발,25/11/07
먼데이오프 주식회사,AWS,25/11/07
먼데이오프 주식회사,Unity,25/11/07
먼데이오프 주식회사,클라이언트,25/11/07
먼데이오프 주식회사,게임개발,25/11/07
(주)지니,모바일디자인,25/11/14
(주)지니,Excel,25/11/14
(주)지니,정보처리,25/11/14
(주)지니,POP,25/11/14
(주)지니,판매,25/11/14
먼데이오프 주식회사,게임개발,25/11/07
먼데이오프 주식회사,웹개발,25/11/07
먼데이오프 주식회사,CSS,25/11/07
먼데이오프 주식회사,HTML5,25/11/07
먼데이오프 주식회사,Javascript,25/11/07
(주)한국경매,앱개발,25/12/08
(주)한국경매,웹개발,25/12/08
(주)한국경매,SDK,25/12/08
(주)한국경매,Android,25/12/08
(주)한국경매,ASP,25/12/08
(주)엑스플러스,고객관리,25/11/24
(주)엑스플러스,영업지원,25/11/24
(주)엑스플러스,B2B,25/11/24
(주)엑스플러스,거래처관리,25/11/24
(주)엑스플러스,거래처납품,25/11/24
기프트레터(주),백엔드/서버개발,25/11/25
기프트레터(주),웹개발,25/11/25
기프트레터(주),IIS,25/11/25
기프트레터(주),Windows,25/11/25
기프트레터(주),.NET,25/11/25
(주)아이오티플렉스,백엔드/서버개발,25/12/01
(주)아이오티플렉스,앱개발,25/12/01
(주)아이오티플렉스,웹개발,25/12/01
(주)아이오티플렉스,프론트엔드,25/12/01
(주)아이오티플렉스,미들웨어,25/12/01
메가존(주),앱개발,25/12/03
메가존(주),SI·시스템통합,25/12/03
메가존(주),ASP,25/12/03
메가존(주),소프트웨어개발,25/12/03
메가존(주),SM,25/12/03
(주)찬스모바일,물류관리,25/12/05
(주)찬스모바일,출고/출하,25/12/05
(주)찬스모바일,패킹(포장),25/12/05
(주)찬스모바일,IT·통신기기판매,25/12/05
디케이파트너스,Flutter,25/12/09
디케이파트너스,SI·시스템통합,25/12/09
디케이파트너스,ERP,25/12/09
디케이파트너스,소프트웨어개발,25/12/09
굿커리어,영업,25/12/09
굿커리어,매장관리,25/12/09
굿커리어,영업관리,25/12/09
굿커리어,영업마케팅,25/12/09
굿커리어,영업전략,25/12/09
(주)케이티아이에스,네트워크영업,25/12/10
(주)케이티아이에스,상담원,25/12/10
(주)케이티아이에스,아웃바운드,25/12/10
(주)케이티아이에스,인바운드,25/12/10
(주)케이티아이에스,텔레마케터,25/12/10
(주)더존비즈온,앱기획,25/12/09
(주)더존비즈온,웹기획,25/12/09
(주)더존비즈온,서비스기획,25/12/09
(주)더존비즈온,기획,25/12/09
(주)더존비즈온,PM(프로젝트매니저),25/12/09
더조은셀러,웹디자인,25/12/07
더조은셀러,PhotoShop,25/12/07
더조은셀러,전자상거래,25/12/07
더조은셀러,쇼핑몰,25/12/07
더조은셀러,오픈마켓,25/12/07
(주)찬스모바일,사무직,25/12/05
(주)찬스모바일,IT·통신기기판매,25/12/05
(주)미어캣게임즈,백엔드/서버개발,25/11/19
(주)미어캣게임즈,네트워크,25/11/19
(주)미어캣게임즈,DBMS,25/11/19
(주)미어캣게임즈,RDBMS,25/11/19
(주)미어캣게임즈,S/W,25/11/19
(주)스너그스튜디오,모바일디자인,25/11/10
(주)스너그스튜디오,웹디자인,25/11/10
(주)스너그스튜디오,UI/UX디자인,25/11/10
(주)스너그스튜디오,전자상거래,25/11/10
(주)스너그스튜디오,쇼핑몰,25/11/10
파인테크소프트 주식회사,UI/UX디자인,25/11/12
파인테크소프트 주식회사,오픈마켓,25/11/12
주식회사 미아크,온라인MD,25/11/11
주식회사 미아크,유통MD,25/11/11
주식회사 미아크,상품관리,25/11/11
주식회사 미아크,쇼핑몰,25/11/11
주식회사 미아크,이커머스,25/11/11
(주)마상소프트,UI/UX디자인,25/11/19
(주)마상소프트,CSS,25/11/19
(주)마상소프트,HTML,25/11/19
(주)마상소프트,Javascript,25/11/19
(주)마상소프트,3D온라인게임,25/11/19
(주)리얼타임메디체크,앱기획,25/11/20
(주)리얼타임메디체크,웹기획,25/11/20
(주)리얼타임메디체크,서비스기획,25/11/20
(주)리얼타임메디체크,기획,25/11/20
(주)리얼타임메디체크,PM(프로젝트매니저),25/11/20
(주)브라이센코리아,데이터엔지니어,25/11/21
(주)브라이센코리아,이미지프로세싱,25/11/21
(주)브라이센코리아,솔루션업체,25/11/21
(주)잉카인터넷,정보보안,25/12/04
(주)잉카인터넷,취약점진단,25/12/04
(주)잉카인터넷,VPN,25/12/04
(주)잉카인터넷,어셈블리,25/12/04
(주)잉카인터넷,C++,25/12/04
(주)에이치알엔,핸드폰판매,25/12/10
(주)에이치알엔,고객관리,25/12/10
(주)에이치알엔,사무직,25/12/10
(주)에이치알엔,문서작성,25/12/10
(주)에이치알엔,사무보조,25/12/10
(주)수인,핸드폰판매,25/12/09
(주)수인,통신기기판매,25/12/09
(주)수인,상담원,25/12/09
(주)수인,CS,25/12/09
(주)수인,IT·통신기기판매,25/12/09
먼데이오프 주식회사,PhotoShop,25/11/07
먼데이오프 주식회사,게임디자인,25/11/07
먼데이오프 주식회사,2D디자인,25/11/07
먼데이오프 주식회사,GUI,25/11/07
먼데이오프 주식회사,일러스트,25/11/07
에이시티게임즈(주),QA/테스터,25/11/13
에이시티게임즈(주),소프트웨어개발,25/11/13
(주)엑스플러스,고객관리,25/11/14
(주)엑스플러스,영업지원,25/11/14
(주)엑스플러스,B2B,25/11/14
(주)엑스플러스,거래처관리,25/11/14
(주)엑스플러스,거래처납품,25/11/14
(주)데브캣,UI/UX디자인,25/11/24
(주)데브캣,게임개발,25/11/24
(주)데브캣,Unity,25/11/24
(주)데브캣,게임디자인,25/11/24
(주)데브캣,게임개발,25/11/24
오픈플랜(주),앱개발,25/11/20
오픈플랜(주),Flutter,25/11/20
오픈플랜(주),Kotlin,25/11/20
오픈플랜(주),Swift,25/11/20
오픈플랜(주),모바일APP,25/11/20
(주)이지미디어,모바일디자인,25/12/05
(주)이지미디어,웹디자인,25/12/05
(주)이지미디어,PhotoShop,25/12/05
(주)이지미디어,UI/UX디자인,25/12/05
(주)이지미디어,일러스트레이터,25/12/05
(주)제스큐,QA/테스터,25/12/01
(주)제스큐,컨텐츠제공,25/12/01
(주)인터엠디컴퍼니,앱개발,25/12/02
(주)인터엠디컴퍼니,웹개발,25/12/02
(주)인터엠디컴퍼니,AWS,25/12/02
(주)인터엠디컴퍼니,Java,25/12/02
(주)인터엠디컴퍼니,Kotlin,25/12/02
(주)키스템프그룹,문서작성,25/12/02
(주)키스템프그룹,사무보조,25/12/02
(주)키스템프그룹,전화응대,25/12/02
(주)키스템프그룹,OA,25/12/02
(주)키스템프그룹,리테일MD,25/12/02
(주)히든몬스터,게임개발,25/12/03
(주)히든몬스터,GM(게임운영),25/12/03
(주)히든몬스터,고객관리,25/12/03
(주)히든몬스터,게임운영,25/12/03
(주)히든몬스터,게임,25/12/03
피플잡(주),문서작성,25/12/10
피플잡(주),사무보조,25/12/10
피플잡(주),자료입력,25/12/10
피플잡(주),상담원,25/12/10
피플잡(주),인바운드,25/12/10
(주)메이븐앤컴퍼니,영업MD,25/12/08
(주)메이븐앤컴퍼니,온라인판매,25/12/08
(주)메이븐앤컴퍼니,해외영업,25/12/08
(주)메이븐앤컴퍼니,온라인영업,25/12/08
(주)메이븐앤컴퍼니,기획MD,25/12/08
(주)제이캐스팅,모바일마케팅,25/12/04
(주)제이캐스팅,서비스기획,25/12/04
(주)제이캐스팅,온라인마케팅,25/12/04
(주)제이캐스팅,마케팅기획,25/12/04
(주)제이캐스팅,디지털마케팅,25/12/04
(주)이지미디어,웹기획,25/12/04
(주)이지미디어,서비스기획,25/12/04
(주)이지미디어,기획,25/12/04
(주)이지미디어,PM(프로젝트매니저),25/12/04
(주)이지미디어,UI/UX,25/12/04
(주)에임즈인터내셔널코리아,마케팅기획,25/12/06
(주)에임즈인터내셔널코리아,마케팅기획,25/12/06
(주)에임즈인터내셔널코리아,반도체,25/12/06
(주)에임즈인터내셔널코리아,전자제품,25/12/06
(주)에임즈인터내셔널코리아,기술기획,25/12/06
(주)코콤,앱개발,25/12/04
(주)코콤,전기,25/12/04
(주)코콤,전자,25/12/04
피플잡(주),문서작성,25/12/09
피플잡(주),사무보조,25/12/09
피플잡(주),자료입력,25/12/09
피플잡(주),상담원,25/12/09
피플잡(주),인바운드,25/12/09
(주)알로하팩토리,온라인마케팅,25/11/25
(주)알로하팩토리,마케팅,25/11/25
(주)알로하팩토리,마케팅기획,25/11/25
(주)알로하팩토리,마케팅전략,25/11/25
(주)알로하팩토리,광고마케팅,25/11/25
(주)윈큐브마케팅,서비스기획,25/12/04
(주)윈큐브마케팅,UI/UX,25/12/04
(주)윈큐브마케팅,데이터분석가,25/12/04
(주)윈큐브마케팅,데이터엔지니어,25/12/04
(주)윈큐브마케팅,데이터라벨링,25/12/04
메리티움(주),앱개발,25/12/08
메리티움(주),QA/테스터,25/12/08
메리티움(주),Android,25/12/08
메리티움(주),IT컨설팅,25/12/08
(주)네일톡톡,앱개발,25/11/26
(주)네일톡톡,뷰티,25/11/26
더조은셀러,기획MD,25/12/01
더조은셀러,브랜드MD,25/12/01
더조은셀러,AMD,25/12/01
더조은셀러,전자상거래,25/12/01
더조은셀러,쇼핑몰,25/12/01
(주)카카오뱅크,QA/테스터,25/12/04
(주)카카오뱅크,React-Native,25/12/04
(주)카카오뱅크,품질보증,25/12/04
(주)카카오뱅크,일반은행,25/12/04
모노크롬（MONOCHROME),모바일디자인,25/11/05
모노크롬（MONOCHROME),웹디자인,25/11/05
모노크롬（MONOCHROME),UI/UX디자인,25/11/05
모노크롬（MONOCHROME),GUI,25/11/05
모노크롬（MONOCHROME),웹에이전시,25/11/05
(주)포니링크,앱기획,25/11/05
(주)포니링크,웹기획,25/11/05
(주)포니링크,서비스기획,25/11/05
(주)포니링크,UI/UX,25/11/05
(주)포니링크,백엔드/서버개발,25/11/05
(주)엠쓰리모바일,디지털디자인,25/11/13
(주)엠쓰리모바일,그래픽디자인,25/11/13
(주)엠쓰리모바일,광고디자인,25/11/13
(주)엠쓰리모바일,시각디자인,25/11/13
(주)엠쓰리모바일,브랜드디자인,25/11/13
엑스투이(주),PhotoShop,25/11/12
엑스투이(주),UI/UX디자인,25/11/12
엑스투이(주),GUI,25/11/12
엑스투이(주),일러스트,25/11/12
엑스투이(주),Figma,25/11/12
(주)엠포피,물류관리,25/11/19
(주)엠포피,재고관리,25/11/19
(주)엠포피,창고관리,25/11/19
(주)엠포피,입고/입하,25/11/19
(주)엠포피,출고/출하,25/11/19
주식회사골드스타,사무직,25/12/05
주식회사골드스타,영업지원,25/12/05
주식회사골드스타,IT·통신기기판매,25/12/05
(주)제스큐,QA/테스터,25/12/03
(주)제스큐,IT컨설팅,25/12/03
주)더와이즈앤파트너스,앱기획,25/12/10
주)더와이즈앤파트너스,웹기획,25/12/10
주)더와이즈앤파트너스,서비스기획,25/12/10
주)더와이즈앤파트너스,서치펌,25/12/10
주)더와이즈앤파트너스,헤드헌팅,25/12/10
통로이미지(주),웹디자인,25/11/03
통로이미지(주),PhotoShop,25/11/03
통로이미지(주),UI/UX디자인,25/11/03
통로이미지(주),앱디자인,25/11/03
통로이미지(주),일러스트레이터,25/11/03
(주)블루에이치알,영업직,25/12/10
(주)블루에이치알,고객관리,25/12/10
(주)블루에이치알,사무직,25/12/10
(주)블루에이치알,서무,25/12/10
(주)블루에이치알,사무보조,25/12/10
(주)지피에이코리아,마케팅,25/11/14
(주)지피에이코리아,마케팅기획,25/11/14
(주)지피에이코리아,마케팅전략,25/11/14
(주)지피에이코리아,콘텐츠마케팅,25/11/14
(주)지피에이코리아,SNS마케팅,25/11/14
(주)코아시아씨엠,광학설계,25/12/01
(주)코아시아씨엠,광학/렌즈,25/12/01
(주)코아시아씨엠,정밀광학,25/12/01
(주)알트,S/W,25/12/03
(주)알트,통신,25/12/03
캡틴모바일 온라인,마케팅기획,25/12/10
캡틴모바일 온라인,영업마케팅,25/12/10
캡틴모바일 온라인,블로그마케팅,25/12/10
캡틴모바일 온라인,비즈니스마케팅,25/12/10
캡틴모바일 온라인,통신,25/12/10
엑스이허브(주),웹기획,25/10/20
엑스이허브(주),서비스기획,25/10/20
엑스이허브(주),개발PM,25/10/20
엑스이허브(주),SI·시스템통합,25/10/20
엑스이허브(주),소프트웨어개발,25/10/20
(주)비전파트너스,앱개발,25/11/04
(주)비전파트너스,웹개발,25/11/04
(주)비전파트너스,유지보수,25/11/04
(주)비전파트너스,프론트엔드,25/11/04
(주)비전파트너스,SI개발,25/11/04
(주)더블유쇼핑,서비스기획,25/11/11
(주)더블유쇼핑,사업기획,25/11/11
(주)더블유쇼핑,전략기획,25/11/11
(주)더블유쇼핑,신사업기획,25/11/11
(주)더블유쇼핑,신사업발굴,25/11/11
(주)데브캣,게임개발,25/11/14
(주)데브캣,게임디자인,25/11/14
(주)데브캣,게임기획,25/11/14
(주)데브캣,게임개발,25/11/14
(주)데브캣,게임기획·마케팅,25/11/14
(주)아이엠씨게임즈,GM(게임운영),25/11/17
(주)아이엠씨게임즈,게임운영,25/11/17
(주)아이엠씨게임즈,GM·CS,25/11/17
(주)필드로,연구원,25/11/21
(주)필드로,기계설계,25/11/21
(주)필드로,기구설계,25/11/21
(주)필드로,시스템설계,25/11/21
(주)필드로,장비설계,25/11/21
티엠파크,사무직,25/12/10
티엠파크,안내데스크,25/12/10
티엠파크,내방객응대,25/12/10
티엠파크,문서작성,25/12/10
티엠파크,사무보조,25/12/10
(주)이지미디어,웹기획,25/12/01
(주)이지미디어,서비스기획,25/12/01
(주)이지미디어,기획,25/12/01
(주)이지미디어,PM(프로젝트매니저),25/12/01
(주)이지미디어,UI/UX,25/12/01
창의융합과학(주),IoT,25/12/03
창의융합과학(주),AI(인공지능),25/12/03
창의융합과학(주),C#,25/12/03
창의융합과학(주),C++,25/12/03
창의융합과학(주),C언어,25/12/03
(주)윈큐브마케팅,모바일마케팅,25/12/04
(주)윈큐브마케팅,B2C,25/12/04
(주)윈큐브마케팅,기획MD,25/12/04
(주)윈큐브마케팅,온라인MD,25/12/04
(주)윈큐브마케팅,유통MD,25/12/04
한스컨설팅,서비스기획,25/12/07
한스컨설팅,기획,25/12/07
