company,category,date
(주)모비루스,Keras,25/11/28
(주)모비루스,Tensorflow,25/11/28
(주)모비루스,블록체인,25/11/28
(주)모비루스,빅데이터,25/11/28
(주)모비루스,딥러닝,25/11/28
(주)블루개러지,알고리즘,25/12/10
(주)블루개러지,AR(증강현실),25/12/10
(주)블루개러지,음성인식,25/12/10
(주)블루개러지,데이터라벨링,25/12/10
(주)블루개러지,빅데이터,25/12/10
(주)뉴엔에이아이,기획,25/12/09
(주)뉴엔에이아이,데이터 사이언티스트,25/12/09
(주)뉴엔에이아이,데이터분석가,25/12/09
(주)뉴엔에이아이,AI(인공지능),25/12/09
(주)뉴엔에이아이,데이터엔지니어,25/12/09
(주)모비루스,Keras,25/11/28
(주)모비루스,Tensorflow,25/11/28
(주)모비루스,블록체인,25/11/28
(주)모비루스,빅데이터,25/11/28
(주)모비루스,딥러닝,25/11/28
(사)한국아이씨티에이아이기술협회,웹마스터,25/12/05
(사)한국아이씨티에이아이기술협회,풀스택,25/12/05
(사)한국아이씨티에이아이기술협회,메타버스,25/12/05
(사)한국아이씨티에이아이기술협회,Ajax,25/12/05
(사)한국아이씨티에이아이기술협회,Python,25/12/05
한국쓰리엠(주),웹마스터,25/11/01
한국쓰리엠(주),수질환경기사,25/11/01
한국쓰리엠(주),ABAP,25/11/01
한국쓰리엠(주),시장조사,25/11/01
한국쓰리엠(주),불량분석,25/11/01
피엠인터내셔널코리아(유),데이터 사이언티스트,25/12/08
피엠인터내셔널코리아(유),데이터분석가,25/12/08
피엠인터내셔널코리아(유),AI(인공지능),25/12/08
피엠인터내셔널코리아(유),판매,25/12/08
피엠인터내셔널코리아(유),데이터 사이언티스트,25/12/08
피엠인터내셔널코리아(유),데이터분석가,25/12/08
피엠인터내셔널코리아(유),AI(인공지능),25/12/08
피엠인터내셔널코리아(유),판매,25/12/08
(주)아이겐드럭,유지보수,25/12/04
(주)아이겐드럭,헬스케어,25/12/04
(주)아이겐드럭,ETL,25/12/04
(주)아이겐드럭,HTTP,25/12/04
(주)아이겐드럭,Python,25/12/04
(주)엔씨소프트,총무,25/11/05
(주)엔씨소프트,게임기획,25/11/05
(주)엔씨소프트,서무,25/11/05
(주)엔씨소프트,게임디자인,25/11/05
(주)엔씨소프트,게임개발,25/11/05
에이엠(주),유지보수,25/11/25
에이엠(주),사업관리,25/11/25
에이엠(주),전장설계,25/11/25
에이엠(주),생산,25/11/25
에이엠(주),품질관리,25/11/25
(주)위즈코리아,HTML5,25/10/28
(주)위즈코리아,외부감사,25/10/28
(주)위즈코리아,Java,25/10/28
(주)위즈코리아,Javascript,25/10/28
(주)위즈코리아,빅데이터,25/10/28
에스디엘(주),검색엔진,25/12/01
에스디엘(주),데이터라벨링,25/12/01
에스디엘(주),통/번역,25/12/01
에스디엘(주),영어,25/12/01
에스디엘(주),IT컨설팅,25/12/01
서울대학교병원,머신러닝,25/12/09
서울대학교병원,AI(인공지능),25/12/09
서울대학교병원,Python,25/12/09
서울대학교병원,종합병원,25/12/09
(주)캐럿글로벌,수질환경기사,25/11/25
(주)캐럿글로벌,텔레마케터,25/11/25
(주)캐럿글로벌,인바운드,25/11/25
(주)캐럿글로벌,학원생관리,25/11/25
(주)캐럿글로벌,아웃바운드,25/11/25
경북대학교병원,AI(인공지능),25/12/09
경북대학교병원,헬스케어,25/12/09
경북대학교병원,Python,25/12/09
경북대학교병원,Pytorch,25/12/09
경북대학교병원,알고리즘,25/12/09
넷마블(주),Tensorflow,25/12/09
넷마블(주),딥러닝,25/12/09
넷마블(주),AI(인공지능),25/12/09
넷마블(주),AI(인공지능),25/12/09
넷마블(주),Pytorch,25/12/09
엔에이치엔(주),Tensorflow,25/12/09
엔에이치엔(주),C++,25/12/09
엔에이치엔(주),머신러닝,25/12/09
엔에이치엔(주),AI(인공지능),25/12/09
엔에이치엔(주),Python,25/12/09
(주)카카오,채널관리,25/12/02
(주)카카오,AI(인공지능),25/12/02
(주)카카오,AIX,25/12/02
(주)카카오,콘텐츠에디터,25/12/02
(주)카카오,마케팅전략,25/12/02
엠비씨(MBC)아카데미 컴퓨터교육센터,풀스택,25/12/04
엠비씨(MBC)아카데미 컴퓨터교육센터,메타버스,25/12/04
엠비씨(MBC)아카데미 컴퓨터교육센터,Python,25/12/04
엠비씨(MBC)아카데미 컴퓨터교육센터,반응형웹,25/12/04
엠비씨(MBC)아카데미 컴퓨터교육센터,Java,25/12/04
(주)에스더블유엠,SQL,25/12/02
(주)에스더블유엠,Python,25/12/02
(주)에스더블유엠,H/W,25/12/02
(주)에스더블유엠,데이터 사이언티스트,25/12/02
(주)에스더블유엠,빅데이터,25/12/02
올릭스(주),품질관리,25/12/03
올릭스(주),품질분석,25/12/03
올릭스(주),품질보증,25/12/03
올릭스(주),제형연구,25/12/03
올릭스(주),정보보안,25/12/03
(주)메타엠,AI(인공지능),25/12/10
(주)메타엠,AIX,25/12/10
(주)메타엠,Python,25/12/10
(주)메타엠,데이터 사이언티스트,25/12/10
(주)메타엠,음성인식,25/12/10
효성전기(주),AIX,25/11/28
효성전기(주),손익관리,25/11/28
효성전기(주),기계조작원,25/11/28
효성전기(주),예산관리,25/11/28
효성전기(주),외환관리,25/11/28
(주)푸드테크,웹마스터,25/11/17
(주)푸드테크,유지보수,25/11/17
(주)푸드테크,파워빌더,25/11/17
(주)푸드테크,포스터,25/11/17
(주)푸드테크,Apache,25/11/17
(주)스피링크,메타버스,25/12/01
(주)스피링크,AI(인공지능),25/12/01
(주)스피링크,NLP(자연어처리),25/12/01
(주)스피링크,STT,25/12/01
(주)스피링크,NLU(자연어이해),25/12/01
(주)싸이웰시스템,Docker,25/11/27
(주)싸이웰시스템,백엔드/서버개발,25/11/27
(주)싸이웰시스템,MariaDB,25/11/27
(주)싸이웰시스템,Python,25/11/27
(주)싸이웰시스템,소프트웨어개발,25/11/27
(주)펨트론,컴퓨터비전,25/11/18
(주)펨트론,데이터라벨링,25/11/18
(주)펨트론,AI(인공지능),25/11/18
(주)펨트론,데이터엔지니어,25/11/18
(주)펨트론,정밀광학,25/11/18
(주)에스에프에이,Tensorflow,25/12/09
(주)에스에프에이,AI(인공지능),25/12/09
(주)에스에프에이,AI(인공지능),25/12/09
(주)에스에프에이,Pytorch,25/12/09
(주)에스에프에이,CrewAI,25/12/09
NICE인프라(주),채널관리,25/12/03
NICE인프라(주),사업관리,25/12/03
NICE인프라(주),시장조사,25/12/03
NICE인프라(주),IoT,25/12/03
NICE인프라(주),마케팅전략,25/12/03
에이투텍,Android,25/12/03
에이투텍,Python,25/12/03
에이투텍,Pytorch,25/12/03
에이투텍,HTML5,25/12/03
에이투텍,모델링,25/12/03
㈜이씨마이너,Java,25/11/03
㈜이씨마이너,C++,25/11/03
㈜이씨마이너,C언어,25/11/03
㈜이씨마이너,Windows,25/11/03
㈜이씨마이너,소프트웨어개발,25/11/03
(주)시몬스,유통MD,25/12/10
(주)시몬스,시공관리자,25/12/10
(주)시몬스,영업MD,25/12/10
(주)시몬스,인바운드,25/12/10
(주)시몬스,매장매니저,25/12/10
에이치엘만도(주),자동화설계,25/12/05
에이치엘만도(주),사업관리,25/12/05
에이치엘만도(주),안전보건관리자,25/12/05
에이치엘만도(주),양산구매,25/12/05
에이치엘만도(주),전장설계,25/12/05
(주)사피엔반도체,LED,25/12/02
(주)사피엔반도체,반도체,25/12/02
(주)사피엔반도체,설계엔지니어,25/12/02
(주)사피엔반도체,R&D,25/12/02
(주)사피엔반도체,AI(인공지능),25/12/02
(주)에스더블유엠,자동화설계,25/12/09
(주)에스더블유엠,아키텍쳐,25/12/09
(주)에스더블유엠,AI(인공지능),25/12/09
(주)에스더블유엠,3D설계,25/12/09
(주)에스더블유엠,Python,25/12/09
컴즈(주),PostgreSQL,25/12/08
컴즈(주),MariaDB,25/12/08
컴즈(주),Python,25/12/08
컴즈(주),Pytorch,25/12/08
컴즈(주),React,25/12/08
(주)딜리버드코리아,데이터분석가,25/12/01
(주)딜리버드코리아,AI(인공지능),25/12/01
(주)딜리버드코리아,SQL,25/12/01
(주)딜리버드코리아,Python,25/12/01
(주)딜리버드코리아,API,25/12/01
(주)데이터트리,Keras,25/11/18
(주)데이터트리,BPR,25/11/18
(주)데이터트리,빅데이터,25/11/18
(주)데이터트리,ISP,25/11/18
(주)데이터트리,ISMP,25/11/18
쿠팡(주),데이터 사이언티스트,25/12/05
쿠팡(주),개발PM,25/12/05
쿠팡(주),빅데이터,25/12/05
쿠팡(주),데이터분석가,25/12/05
쿠팡(주),머신러닝,25/12/05
(주)그림,MFC,25/12/01
(주)그림,영상처리,25/12/01
(주)그림,S/W,25/12/01
(주)그림,VisualC·C++,25/12/01
(주)그림,빅데이터,25/12/01
(주)에스테이트,유지보수,25/12/05
(주)에스테이트,사업관리,25/12/05
(주)에스테이트,인사,25/12/05
(주)에스테이트,Android,25/12/05
(주)에스테이트,Python,25/12/05
(주)차이커뮤니케이션,Python,25/11/24
(주)차이커뮤니케이션,리서치,25/11/24
(주)차이커뮤니케이션,MongoDB,25/11/24
(주)차이커뮤니케이션,상품기획,25/11/24
(주)차이커뮤니케이션,사업기획,25/11/24
넷마블(주),풀스택,25/11/20
넷마블(주),AI(인공지능),25/11/20
넷마블(주),NLP(자연어처리),25/11/20
넷마블(주),NLU(자연어이해),25/11/20
넷마블(주),SQL,25/11/20
주식회사 싸밋라이즈에듀,AI(인공지능),25/11/20
주식회사 싸밋라이즈에듀,AI(인공지능),25/11/20
주식회사 싸밋라이즈에듀,어학원,25/11/20
스푼랩스,영상디자인,25/11/11
스푼랩스,PD/AD/FD,25/11/11
스푼랩스,영화감독,25/11/11
스푼랩스,영상디자이너,25/11/11
스푼랩스,에디터,25/11/11
(주)펨트론,영상처리,25/11/20
(주)펨트론,S/W,25/11/20
(주)펨트론,C++,25/11/20
(주)펨트론,R&D,25/11/20
(주)펨트론,R&D기획,25/11/20
제이씨현시스템㈜,유지보수,25/11/27
제이씨현시스템㈜,풀스택,25/11/27
제이씨현시스템㈜,HTTP,25/11/27
제이씨현시스템㈜,Python,25/11/27
제이씨현시스템㈜,Pytorch,25/11/27
대한상공회의소,로봇설계,25/11/24
대한상공회의소,구조해석/설계,25/11/24
대한상공회의소,아키텍쳐,25/11/24
대한상공회의소,설계엔지니어,25/11/24
대한상공회의소,AI(인공지능),25/11/24
신일제약(주),유지보수,25/12/09
신일제약(주),ASP,25/12/09
신일제약(주),약사,25/12/09
신일제약(주),생산관리,25/12/09
신일제약(주),B2B,25/12/09
대덕전자(주),AI(인공지능),25/12/04
대덕전자(주),OpenCV,25/12/04
대덕전자(주),Python,25/12/04
대덕전자(주),OpenGL,25/12/04
대덕전자(주),Pytorch,25/12/04
(주)마크로젠,시장조사,25/12/05
(주)마크로젠,손익관리,25/12/05
(주)마크로젠,Apache,25/12/05
(주)마크로젠,Java,25/12/05
(주)마크로젠,거래처관리,25/12/05
현대로템(주),ESG,25/12/01
현대로템(주),홍보,25/12/01
현대로템(주),CATIA,25/12/01
현대로템(주),언론홍보,25/12/01
현대로템(주),전장설계,25/12/01
(주)제노레이,FPGA,25/12/02
(주)제노레이,Python,25/12/02
(주)제노레이,OpenGL,25/12/02
(주)제노레이,H/W,25/12/02
(주)제노레이,MFC,25/12/02
제이씨현시스템㈜,유통영업,25/12/09
제이씨현시스템㈜,H/W,25/12/09
제이씨현시스템㈜,시스템영업,25/12/09
제이씨현시스템㈜,기업영업,25/12/09
제이씨현시스템㈜,인프라,25/12/09
(주)나라스페이스테크놀로지,Creo(Pro-E),25/11/26
(주)나라스페이스테크놀로지,CATIA,25/11/26
(주)나라스페이스테크놀로지,생산,25/11/26
(주)나라스페이스테크놀로지,품질관리,25/11/26
(주)나라스페이스테크놀로지,FPGA,25/11/26
(주)로보티즈,로봇설계,25/11/19
(주)로보티즈,로봇엔지니어,25/11/19
(주)로보티즈,AI(인공지능),25/11/19
(주)로보티즈,AI(인공지능),25/11/19
(주)로보티즈,Firmware,25/11/19
(주)시스메이트,유지보수,25/11/27
(주)시스메이트,외자구매,25/11/27
(주)시스메이트,양산구매,25/11/27
(주)시스메이트,ABAP,25/11/27
(주)시스메이트,품질관리,25/11/27
(주)에이아이스페라,모델링,25/10/30
(주)에이아이스페라,DBMS,25/10/30
(주)에이아이스페라,크롤링,25/10/30
(주)에이아이스페라,빅데이터,25/10/30
(주)에이아이스페라,아키텍쳐,25/10/30
엔셀 주식회사,Tensorflow,25/11/21
엔셀 주식회사,딥러닝,25/11/21
엔셀 주식회사,AI(인공지능),25/11/21
엔셀 주식회사,NLP(자연어처리),25/11/21
엔셀 주식회사,Python,25/11/21
(주)연합인포맥스,딥러닝,25/12/03
(주)연합인포맥스,머신러닝,25/12/03
(주)연합인포맥스,AI(인공지능),25/12/03
(주)연합인포맥스,언론사,25/12/03
(주)엘지경영개발원,Kubernetes,25/12/01
(주)엘지경영개발원,데이터 사이언티스트,25/12/01
(주)엘지경영개발원,R&D,25/12/01
(주)엘지경영개발원,R&D기획,25/12/01
(주)엘지경영개발원,연구원,25/12/01
(주)싸이몬,MFC,25/11/25
(주)싸이몬,알고리즘,25/11/25
(주)싸이몬,임베디드리눅스,25/11/25
(주)싸이몬,VisualC·C++,25/11/25
(주)싸이몬,빅데이터,25/11/25
(주)라피치,QA/테스터,25/12/05
(주)라피치,AI(인공지능),25/12/05
(주)라피치,NLP(자연어처리),25/12/05
(주)라피치,STT,25/12/05
(주)라피치,TTS,25/12/05
(주)한라캐스트,MES,25/11/17
(주)한라캐스트,유지보수,25/11/17
(주)한라캐스트,네트워크,25/11/17
(주)한라캐스트,ERP,25/11/17
(주)한라캐스트,정보보안,25/11/17
현대캐피탈(주),Git,25/11/26
현대캐피탈(주),Kubernetes,25/11/26
현대캐피탈(주),Docker,25/11/26
현대캐피탈(주),AI(인공지능),25/11/26
현대캐피탈(주),Python,25/11/26
현대캐피탈(주),GCP,25/11/24
현대캐피탈(주),AWS,25/11/24
현대캐피탈(주),Azure,25/11/24
현대캐피탈(주),Javascript,25/11/24
현대캐피탈(주),AI(인공지능),25/11/24
(주)카카오,Figma,25/12/04
(주)카카오,AI(인공지능),25/12/04
(주)카카오,UI/UX디자인,25/12/04
(주)판타지오,콘텐츠기획,25/12/03
(주)판타지오,AI(인공지능),25/12/03
(주)판타지오,엔터테인먼트,25/12/03
(주)판타지오,엔터테인먼트,25/12/03
(주)동일기연,AI(인공지능),25/12/01
(주)동일기연,OpenCV,25/12/01
(주)동일기연,Python,25/12/01
(주)동일기연,Pytorch,25/12/01
(주)동일기연,알고리즘,25/12/01
굿어스데이터(주),유지보수,25/12/10
굿어스데이터(주),AI(인공지능),25/12/10
굿어스데이터(주),Windows,25/12/10
굿어스데이터(주),정보통신,25/12/10
굿어스데이터(주),OracleDB,25/12/10
(주)숲,아키텍쳐,25/12/08
(주)숲,AI(인공지능),25/12/08
(주)숲,NLP(자연어처리),25/12/08
(주)숲,NLU(자연어이해),25/12/08
(주)숲,Python,25/12/08
(주)아모텍,유지보수,25/11/26
(주)아모텍,송무비서,25/11/26
(주)아모텍,전장설계,25/11/26
(주)아모텍,회계,25/11/26
(주)아모텍,수행비서,25/11/26
(주)에이로봇,CATIA,25/12/10
(주)에이로봇,AI(인공지능),25/12/10
(주)에이로봇,전장설계,25/12/10
(주)에이로봇,NLP(자연어처리),25/12/10
(주)에이로봇,Pytorch,25/12/10
안진회계법인,AI(인공지능),25/11/21
안진회계법인,회계법인,25/11/21
(주)모비루스,알고리즘,25/11/28
(주)모비루스,S/W,25/11/28
(주)모비루스,음성인식,25/11/28
(주)모비루스,이미지프로세싱,25/11/28
(주)모비루스,임베디드,25/11/28
(주)싸이버로지텍,AI(인공지능),25/12/10
(주)싸이버로지텍,소프트웨어개발,25/12/10
(주)모비루스,알고리즘,25/11/28
(주)모비루스,S/W,25/11/28
(주)모비루스,음성인식,25/11/28
(주)모비루스,이미지프로세싱,25/11/28
(주)모비루스,임베디드,25/11/28
유티정보(주),유지보수,25/12/10
유티정보(주),사업관리,25/12/10
유티정보(주),아키텍쳐,25/12/10
유티정보(주),정보통신,25/12/10
유티정보(주),RFP(제안요청서),25/12/10
넷마블(주),SQA,25/11/24
넷마블(주),MySQL,25/11/24
넷마블(주),DW,25/11/24
넷마블(주),게임개발,25/11/24
넷마블(주),풀스택,25/11/24
넷마블(주),SQA,25/12/09
넷마블(주),MySQL,25/12/09
넷마블(주),DW,25/12/09
넷마블(주),게임개발,25/12/09
넷마블(주),풀스택,25/12/09
(주)미리디,클라우드,25/12/10
(주)미리디,딥러닝,25/12/10
(주)미리디,머신러닝,25/12/10
(주)미리디,AI(인공지능),25/12/10
(주)미리디,데이터엔지니어,25/12/10
(주)엔디소프트,사업관리,25/11/14
(주)엔디소프트,PostgreSQL,25/11/14
(주)엔디소프트,서비스기획,25/11/14
(주)엔디소프트,기획,25/11/14
(주)엔디소프트,iOS,25/11/14
(주)폴라리스에이아이,유지보수,25/12/04
(주)폴라리스에이아이,SQL,25/12/04
(주)폴라리스에이아이,Python,25/12/04
(주)폴라리스에이아이,H/W,25/12/04
(주)폴라리스에이아이,ASP,25/12/04
(주)국전약품,생산,25/12/10
(주)국전약품,SQL,25/12/10
(주)국전약품,MES,25/12/10
(주)국전약품,단순생산직,25/12/10
(주)국전약품,재고관리,25/12/10
(주)에스더블유엠,모델링,25/12/10
(주)에스더블유엠,SE(시스템엔지니어),25/12/10
(주)에스더블유엠,Pandas,25/12/10
(주)에스더블유엠,DevOps,25/12/10
(주)에스더블유엠,Tensorflow,25/12/10
(주)다이퀘스트,서비스기획,25/12/03
(주)다이퀘스트,사업기획,25/12/03
(주)다이퀘스트,기획,25/12/03
(주)다이퀘스트,검색엔진,25/12/03
(주)다이퀘스트,PO(프로덕트오너),25/12/03
이지케어텍(주),R,25/12/08
이지케어텍(주),Tensorflow,25/12/08
이지케어텍(주),빅데이터,25/12/08
이지케어텍(주),C++,25/12/08
이지케어텍(주),C언어,25/12/08
㈜더아이엠씨,로봇설계,25/12/04
㈜더아이엠씨,풀스택,25/12/04
㈜더아이엠씨,AI(인공지능),25/12/04
㈜더아이엠씨,Python,25/12/04
㈜더아이엠씨,H/W,25/12/04
케이카(주),실적관리,25/12/03
케이카(주),기획,25/12/03
케이카(주),시장조사,25/12/03
케이카(주),빅데이터,25/12/03
케이카(주),영업관리,25/12/03
(주)제논,AI(인공지능),25/10/30
(주)제논,NLP(자연어처리),25/10/30
(주)제논,PostgreSQL,25/10/30
(주)제논,NLU(자연어이해),25/10/30
(주)제논,MariaDB,25/10/30
(주)엘핀,AI(인공지능),25/11/18
(주)엘핀,OpenCV,25/11/18
(주)엘핀,Python,25/11/18
(주)엘핀,Pytorch,25/11/18
(주)엘핀,신경망,25/11/18
(주)에스더블유엠,GCP,25/12/10
(주)에스더블유엠,AWS,25/12/10
(주)에스더블유엠,데이터 사이언티스트,25/12/10
(주)에스더블유엠,Azure,25/12/10
(주)에스더블유엠,빅데이터,25/12/10
(주)미리디,클라우드,25/12/10
(주)미리디,딥러닝,25/12/10
(주)미리디,머신러닝,25/12/10
(주)미리디,AI(인공지능),25/12/10
(주)미리디,데이터엔지니어,25/12/10
엘에스오토모티브테크놀로지스(주),자동화설계,25/12/08
엘에스오토모티브테크놀로지스(주),사출성형,25/12/08
엘에스오토모티브테크놀로지스(주),인사,25/12/08
엘에스오토모티브테크놀로지스(주),전장설계,25/12/08
엘에스오토모티브테크놀로지스(주),사출금형,25/12/08
(주)큐앤드비인터내셔날,스포츠의류,25/12/09
(주)큐앤드비인터내셔날,AI(인공지능),25/12/09
(주)큐앤드비인터내셔날,콘텐츠디자인,25/12/09
(주)큐앤드비인터내셔날,여성의류,25/12/09
(주)골프존,AI(인공지능),25/12/04
(주)골프존,게임,25/12/04
(주)골프존,AI(인공지능),25/11/24
(주)골프존,게임,25/11/24
(주)트윔,AI(인공지능),25/12/01
(주)트윔,Windows,25/12/01
(주)트윔,OpenCV,25/12/01
(주)트윔,알고리즘,25/12/01
(주)트윔,컴퓨터비전,25/12/01
(주)에릭슨코리아파트너스,풀스택,25/10/24
(주)에릭슨코리아파트너스,AI(인공지능),25/10/24
(주)에릭슨코리아파트너스,Python,25/10/24
(주)에릭슨코리아파트너스,정보통신,25/10/24
(주)에릭슨코리아파트너스,Kotlin,25/10/24
(주)씨엘모빌리티,AI(인공지능),25/10/24
(주)씨엘모빌리티,.NET,25/10/24
(주)씨엘모빌리티,정보통신,25/10/24
(주)씨엘모빌리티,알고리즘,25/10/24
(주)씨엘모빌리티,컴퓨터비전,25/10/24
(주)솔트룩스,AI(인공지능),25/11/20
(주)솔트룩스,AI(인공지능),25/11/20
(주)솔트룩스,NLP(자연어처리),25/11/20
(주)솔트룩스,NLU(자연어이해),25/11/20
(주)솔트룩스,소프트웨어개발,25/11/20
(주)하이브랩,AI(인공지능),25/11/17
(주)하이브랩,AI(인공지능),25/11/17
(주)하이브랩,웹스튜디오,25/11/17
(주)탑엔지니어링,딥러닝,25/11/24
(주)탑엔지니어링,AI(인공지능),25/11/24
(주)탑엔지니어링,AI(인공지능),25/11/24
(주)탑엔지니어링,디스플레이,25/11/24
넷마블(주),사업관리,25/12/09
넷마블(주),아키텍쳐,25/12/09
넷마블(주),재무,25/12/09
넷마블(주),AI(인공지능),25/12/09
넷마블(주),Python,25/12/09
티앤티(주),MSSQL,25/12/10
티앤티(주),MySQL,25/12/10
티앤티(주),BI 엔지니어,25/12/10
티앤티(주),데이터라벨링,25/12/10
티앤티(주),데이터시각화,25/12/10
한국평가데이터(주),AI(인공지능),25/11/18
한국평가데이터(주),백엔드/서버개발,25/11/18
한국평가데이터(주),금융기관,25/11/18
(주)카카오모빌리티,컴퓨터비전,25/12/05
(주)카카오모빌리티,AI(인공지능),25/12/05
(주)카카오모빌리티,AI(인공지능),25/12/05
(주)카카오모빌리티,AIX,25/12/05
(주)인스케이프,광학/렌즈,25/11/25
(주)인스케이프,Pytorch,25/11/25
(주)인스케이프,MFC,25/11/25
(주)인스케이프,컴퓨터비전,25/11/25
(주)인스케이프,기구설계,25/11/25
(주)씨메스,AI(인공지능),25/11/24
(주)씨메스,데이터엔지니어,25/11/24
(주)씨메스,Pytorch,25/11/24
(주)리얼타임테크,AI(인공지능),25/11/18
(주)리얼타임테크,GIS,25/11/18
(주)리얼타임테크,OLAP,25/11/18
(주)리얼타임테크,RDBMS,25/11/18
(주)리얼타임테크,알고리즘,25/11/18
주식회사이노렘,Java,25/12/10
주식회사이노렘,C++,25/12/10
주식회사이노렘,R&D,25/12/10
주식회사이노렘,Python,25/12/10
주식회사이노렘,Firmware,25/12/10
(주)퀸텟시스템즈,AI(인공지능),25/11/11
(주)퀸텟시스템즈,Redis,25/11/11
(주)퀸텟시스템즈,RestAPI,25/11/11
(주)퀸텟시스템즈,OpenCV,25/11/11
(주)퀸텟시스템즈,Python,25/11/11
(주)하이브랩,MongoDB,25/12/05
(주)하이브랩,Git,25/12/05
(주)하이브랩,React,25/12/05
(주)하이브랩,AWS,25/12/05
(주)하이브랩,MySQL,25/12/05
(주)샌드박스네트워크,사업기획,25/12/10
(주)샌드박스네트워크,브랜드기획,25/12/10
(주)샌드박스네트워크,AI(인공지능),25/12/10
(주)샌드박스네트워크,전략기획,25/12/10
(주)샌드박스네트워크,PM(프로젝트매니저),25/12/10
(주)이파피루스,머신러닝,25/12/09
(주)이파피루스,AI(인공지능),25/12/09
(주)이파피루스,소프트웨어개발,25/12/09
(주)에스씨솔루션글로벌,개발PM,25/11/13
(주)에스씨솔루션글로벌,정보보안,25/11/13
(주)에스씨솔루션글로벌,데이터분석가,25/11/13
(주)에스씨솔루션글로벌,소프트웨어개발,25/11/13
(주)테솔로,풀스택,25/11/18
(주)테솔로,AutoCAD,25/11/18
(주)테솔로,Python,25/11/18
(주)테솔로,VisualC·C++,25/11/18
(주)테솔로,펌웨어,25/11/18
뉴로핏(주),AI(인공지능),25/12/03
뉴로핏(주),Python,25/12/03
뉴로핏(주),Matlab,25/12/03
뉴로핏(주),영상의학과,25/12/03
뉴로핏(주),알고리즘,25/12/03
(주)인피닉,개발PM,25/12/08
(주)인피닉,네트워크,25/12/08
(주)인피닉,기술지원,25/12/08
(주)인피닉,AI(인공지능),25/12/08
(주)인피닉,PM(프로젝트매니저),25/12/08
씨제이올리브영(주),솔루션,25/12/10
씨제이올리브영(주),프론트엔드,25/12/10
씨제이올리브영(주),AI(인공지능),25/12/10
씨제이올리브영(주),백엔드/서버개발,25/12/10
씨제이올리브영(주),앱개발,25/12/10
(주)트윔,AI(인공지능),25/12/02
(주)트윔,Windows,25/12/02
(주)트윔,OpenCV,25/12/02
(주)트윔,알고리즘,25/12/02
(주)트윔,컴퓨터비전,25/12/02
뉴로핏(주),QA/테스터,25/12/03
뉴로핏(주),AI(인공지능),25/12/03
뉴로핏(주),헬스케어,25/12/03
뉴로핏(주),UI/UX,25/12/03
뉴로핏(주),품질관리,25/12/03
씨제이올리브영(주),서비스기획,25/12/09
씨제이올리브영(주),데이터분석가,25/12/09
씨제이올리브영(주),AI(인공지능),25/12/09
씨제이올리브영(주),UI/UX,25/12/09
씨제이올리브영(주),데이터분석,25/12/09
(주)선우하이테크,자동화설계,25/12/08
(주)선우하이테크,시스템설계,25/12/08
(주)선우하이테크,생산설계,25/12/08
(주)선우하이테크,3D설계,25/12/08
(주)선우하이테크,2D설계,25/12/08
(주)하이브랩,서비스기획,25/12/01
(주)하이브랩,기획,25/12/01
(주)하이브랩,AI(인공지능),25/12/01
(주)하이브랩,UI/UX,25/12/01
(주)하이브랩,기술기획,25/12/01
현대자동차(주),Kubernetes,25/11/27
현대자동차(주),클라우드,25/11/27
현대자동차(주),아키텍쳐,25/11/27
현대자동차(주),AI(인공지능),25/11/27
현대자동차(주),AI(인공지능),25/11/27
(주)비즈테크아이,React,25/12/01
(주)비즈테크아이,Java,25/12/01
(주)비즈테크아이,AI(인공지능),25/12/01
(주)비즈테크아이,머신러닝,25/12/01
(주)비즈테크아이,AI(인공지능),25/12/01
(주)스피어에이엑스,Keras,25/11/18
(주)스피어에이엑스,알고리즘,25/11/18
(주)스피어에이엑스,Tensorflow,25/11/18
(주)스피어에이엑스,C++,25/11/18
(주)스피어에이엑스,C언어,25/11/18
(주)라피치,Kubernetes,25/11/08
(주)라피치,AWS,25/11/08
(주)라피치,Tensorflow,25/11/08
(주)라피치,클라우드,25/11/08
(주)라피치,딥러닝,25/11/08
(주)연합인포맥스,딥러닝,25/12/03
(주)연합인포맥스,머신러닝,25/12/03
(주)연합인포맥스,AI(인공지능),25/12/03
(주)연합인포맥스,언론사,25/12/03
(주)쓰리빌리언,알고리즘,25/12/02
(주)쓰리빌리언,데이터시각화,25/12/02
(주)쓰리빌리언,딥러닝,25/12/02
(주)쓰리빌리언,머신러닝,25/12/02
(주)쓰리빌리언,AI(인공지능),25/12/02
(주)론스텍,모의해킹,25/11/26
(주)론스텍,네트워크,25/11/26
(주)론스텍,정보보안,25/11/26
(주)론스텍,솔루션,25/11/26
(주)론스텍,기술지원,25/11/26
어썸엔터테인먼트(주),기획,25/12/05
어썸엔터테인먼트(주),작가,25/12/05
어썸엔터테인먼트(주),PD/AD/FD,25/12/05
어썸엔터테인먼트(주),콘텐츠기획,25/12/05
어썸엔터테인먼트(주),영상디자이너,25/12/05
(주)인티그리트,Android,25/12/04
(주)인티그리트,MariaDB,25/12/04
(주)인티그리트,Python,25/12/04
(주)인티그리트,Pytorch,25/12/04
(주)인티그리트,IoT,25/12/04
(주)윈텍오토메이션,유지보수,25/12/02
(주)윈텍오토메이션,정보통신,25/12/02
(주)윈텍오토메이션,H/W,25/12/02
(주)윈텍오토메이션,취약점진단,25/12/02
(주)윈텍오토메이션,컴퓨터비전,25/12/02
